"","listing_id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","list.demand"
"1557","12522494","Spacious bedroom near ocean Beach-","22662429","Daniel",,"Parkside",37.7431791340469,-122.498255324425,"Private room",69,3,37,"2017-02-05",3.78,3,3,362
"1558","12522561","Updated Flat in  great neighborhood","5954920","Alfonso",,"Noe Valley",37.7468483749311,-122.43181395363,"Entire home/apt",150,7,6,"2017-02-24",0.58,2,116,249
"1559","12525238","New Renovated Master Double Bedroom","66654641","Varun",,"Ocean View",37.7139542265316,-122.467717363806,"Shared room",45,1,15,"2017-02-03",1.52,2,0,365
"1560","1252638","Twin Peaks 1BD, 180' Views Getaway!","6825105","Kip",,"Twin Peaks",37.7535297201803,-122.45244442235,"Entire home/apt",149,2,66,"2017-02-20",1.48,1,22,343
"1561","12537957","My wedding bed","1184175","Haseeb",,"South of Market",37.7815587571219,-122.403692568709,"Private room",87,1,0,"",0,1,0,365
"1562","12539103","Central Private Studio in SOMA","31557639","Barrett",,"South of Market",37.778773268577,-122.412219583243,"Entire home/apt",95,2,1,"2016-04-27",0.1,2,0,365
"1563","12543892","Uber comfy bed/bath in SOMA/Moscone","67970141","Lennalu",,"South of Market",37.7734813317327,-122.400257908817,"Private room",189,1,16,"2016-10-28",1.55,3,335,30
"1564","12545727","Spacious Room in Cozy Home","6152798","Shannon",,"Bernal Heights",37.7394784689928,-122.413243772427,"Private room",64,1,0,"",0,1,0,365
"1565","12546418","Comfortable & Spacious - Prime Location","191813","David",,"Western Addition",37.7855470488776,-122.445882426777,"Private room",115,1,42,"2017-02-28",4.42,1,7,358
"1566","12551557","Private Bathroom, Public Transit, Free WiFi","12247957","Jay",,"Outer Mission",37.7084656099589,-122.457701640951,"Private room",39,3,10,"2016-11-04",0.97,1,76,289
"1567","1255826","Beautiful, Sunny Victorian Cottage ","6760803","Zula",,"Western Addition",37.7704871125834,-122.428686813179,"Entire home/apt",155,3,159,"2017-02-28",3.58,1,328,37
"1568","12561809","Quiet room in sunny home","657327","Melissa",,"Visitacion Valley",37.7179013043465,-122.404529444189,"Private room",75,2,0,"",0,1,89,276
"1569","12562572","1-bedroom In-law apartment","4304761","Brad",,"Outer Mission",37.7336762866213,-122.446142205931,"Entire home/apt",115,2,54,"2017-02-16",5.49,1,191,174
"1570","12569788","Building 20","2767961","Nathan",,"South of Market",37.7727574159261,-122.412982993354,"Private room",200,1,0,"",0,1,0,365
"1571","1257032","Charming Victorian Home + Parking","6847570","Brooke",,"Western Addition",37.7854738454738,-122.443165673752,"Entire home/apt",395,2,7,"2016-10-07",0.36,1,0,365
"1572","12571474","Spacious Bedroom in Mission Dist","4823436","Bora",,"Mission",37.7532151443665,-122.421972728255,"Private room",75,1,10,"2016-11-06",1.03,1,11,354
"1573","12575461","Mission District Pied-à-terre","6476879","Joshua",,"Mission",37.7519546500058,-122.423666046994,"Entire home/apt",185,2,27,"2017-01-26",3.08,1,152,213
"1574","12582732","Spacious & Sunny w/ Guest Bathroom","1556091","Barb",,"Mission",37.7606685258594,-122.421219948168,"Private room",160,2,22,"2017-01-19",2.16,2,164,201
"1575","12582809","Garden Cottage","6845501","Sarah",,"Inner Sunset",37.7630306616603,-122.475076790732,"Entire home/apt",175,4,1,"2016-07-07",0.13,1,0,365
"1576","12583759","Your home away from home :)","64332028","Irene",,"Western Addition",37.7696595052645,-122.431677564699,"Private room",125,2,45,"2017-02-15",4.66,1,352,13
"1577","12589159","Private Room near Golden Gate Park","68285600","Aaron",,"Presidio Heights",37.7827168814941,-122.455407931889,"Private room",110,1,2,"2016-06-04",0.22,1,0,365
"1578","12590446","Rockin' Room in the Sunset","16463339","Sergei",,"Parkside",37.7456303072582,-122.4715561097,"Private room",120,2,21,"2017-02-24",2.16,2,168,197
"1579","12592006","Bright, Large Studio in the Heart of SF","19787771","Adriana",,"Downtown/Civic Center",37.7822149448214,-122.422893732726,"Entire home/apt",118,1,3,"2016-06-27",0.34,1,0,365
"1580","12592391","Chinatown.Columbus. Moscone apart..","68308998","Jim",,"Financial District",37.7955263243722,-122.403978784532,"Entire home/apt",149,1,54,"2017-02-12",5.29,1,93,272
"1581","1259611","Charming Studio in Haight Ashbury","1352817","Margo",,"Haight Ashbury",37.7707647710659,-122.439350099016,"Entire home/apt",190,3,89,"2016-12-04",2.08,1,320,45
"1582","12599563","Beautiful Sunset home, 3 bed 2 bath","68138976","Chris",,"Outer Sunset",37.7595380966062,-122.493679717445,"Entire home/apt",375,3,0,"",0,1,0,365
"1583","12603543","Cozy & Well-located ""Mission"" Room","16516010","Janina",,"Mission",37.7503419599132,-122.417545394293,"Private room",60,5,0,"",0,1,0,365
"1584","126046","SF Victorian With Skyline Views ","625762","Ryan And Lindsea",,"Haight Ashbury",37.7681347587221,-122.444935972703,"Entire home/apt",221,30,75,"2016-10-31",1.13,2,245,120
"1585","1260469","Spanish Style Mission Dolores Home","643721","James",,"Mission",37.7610826882014,-122.423162786675,"Entire home/apt",320,4,6,"2014-01-27",0.13,1,60,305
"1586","12606250","Upscale Guest House / Golden Gate Heights","43993348","Vedat/Sibel",,"Inner Sunset",37.7549050407436,-122.470535914342,"Entire home/apt",140,2,19,"2017-02-21",3.41,1,48,317
"1587","12607119","Gorgeous 6 Bedroom Marina Home w Garden & Parking","68425495","Julie",,"Marina",37.8038951704328,-122.439743630684,"Entire home/apt",995,3,12,"2017-02-16",1.64,1,319,46
"1588","12607874","Private room in huge flat on Union","1332018","Lisa",,"Marina",37.7967706057012,-122.432179597112,"Private room",150,2,5,"2016-09-16",0.55,5,166,199
"1589","1260834","Huge Room in Sunny Potrero Hill","1175882","Matt",,"Potrero Hill",37.7572403848151,-122.397546733518,"Private room",89,15,72,"2016-07-11",1.61,1,275,90
"1590","12608643","Beautiful room in best location","58077160","Katharina",,"Western Addition",37.7704379626408,-122.434972362378,"Private room",100,1,1,"2016-05-31",0.11,1,0,365
"1591","12609202","Sunny Hayes Valley sublet!","759568","Jesse",,"Western Addition",37.7732741556774,-122.424567461206,"Private room",70,21,1,"2016-07-02",0.12,1,0,365
"1592","12609273","Luxurious Nob Hill Studio Available","60803864","Natalie",,"Nob Hill",37.7916546012484,-122.414573715884,"Shared room",180,7,7,"2016-11-30",0.71,1,365,0
"1593","1261012","Pacific Heights Prime! Family Flat!","1610880","Angelo",,"Pacific Heights",37.7920131724723,-122.435336820483,"Entire home/apt",900,3,30,"2017-02-16",0.69,1,355,10
"1594","12610653","Fully furnished room in lovely home","68451292","Jean",,"Parkside",37.7380247125807,-122.488054556598,"Private room",100,7,0,"",0,1,358,7
"1595","1261074","Comfy Pvt Rm/Ba in Duboce Triangle Home with Cat","6868911","Jay",,"Castro/Upper Market",37.7669276401808,-122.431024584391,"Private room",120,3,91,"2016-11-07",2.1,1,0,365
"1596","1261122","Perfect West Portal Private Suite!","6869592","Sharon",,"West of Twin Peaks",37.7346056641421,-122.46861543744,"Entire home/apt",130,3,57,"2017-01-20",1.32,2,274,91
"1597","12623927","Spacious beautiful apartment SFO","13635803","Yves",,"Western Addition",37.7715338138619,-122.430990781301,"Private room",109,1,10,"2017-02-26",1.06,1,6,359
"1598","12624810","Great apartment in a beautiful Mission victorian","17282708","Andrew",,"Mission",37.7552200854349,-122.415407621359,"Private room",120,3,4,"2016-08-07",0.48,1,0,365
"1599","1263815","2B/2Ba Apartment w Gorgeous Views!","1228047","Anjali & Walid",,"Castro/Upper Market",37.7572419633755,-122.44185955926,"Entire home/apt",210,15,27,"2016-10-14",0.61,1,202,163
"1600","1264260","Sunny Large 1 bedroom apartment in Marina district","6883003","Brian",,"Marina",37.8019541478953,-122.429729514319,"Entire home/apt",205,2,106,"2017-02-19",3.21,1,312,53
"1601","12652074","Renovated Studio in the Tendernob","1788972","Roberto",,"Downtown/Civic Center",37.7857681550995,-122.41880062715,"Entire home/apt",95,14,0,"",0,1,350,15
"1602","12654332","Sunny, Artistic 1bd Apt @ Alamo Square","68740755","Anna & Marlon",,"Western Addition",37.7790982109963,-122.433755165046,"Entire home/apt",130,2,9,"2016-09-06",1,1,20,345
"1603","12655589","Brand new, modern studio","1530424","Alex",,"Haight Ashbury",37.7713676563922,-122.438409776293,"Entire home/apt",149,3,2,"2016-08-19",0.2,1,0,365
"1604","12657607","Newly renovated bedroom near ocean","22662429","Daniel",,"Parkside",37.7431621737523,-122.498798481264,"Private room",67,3,51,"2017-02-11",5.24,3,0,365
"1605","1267206","Spacious, Sunny & Santa Marie in SF","6081814","Nancy",,"Noe Valley",37.7426364508999,-122.425757601139,"Private room",108,3,41,"2017-01-13",0.92,1,361,4
"1606","12673183","Sunny 2-bedroom SOMA loft","2116910","Ashley",,"South of Market",37.772529470794,-122.403106673762,"Entire home/apt",220,2,3,"2016-08-14",0.3,1,0,365
"1607","12677090","Sunny room in Lower haight","9256182","Clement",,"Western Addition",37.7708918703551,-122.430160753019,"Private room",80,7,3,"2016-06-27",0.31,2,0,365
"1608","12678074","Quiet, parking inclusive SF life","67970091","Linda",,"Twin Peaks",37.7481734134301,-122.447079360244,"Private room",85,1,0,"",0,1,0,365
"1609","12679234","Welcome to the edge of the Earth!","10226011","Rachel",,"Parkside",37.7393454848765,-122.496811146917,"Entire home/apt",179,2,24,"2017-02-20",3.17,1,289,76
"1610","12685055","Furnished San Francisco Apartment","7507262","Rana",,"Russian Hill",37.8016589359158,-122.42097927556,"Entire home/apt",230,1,0,"",0,1,0,365
"1611","1269738","Sunny Apartment, Heart of Mission","6911042","Jesse",,"Mission",37.7605531557908,-122.420867647745,"Entire home/apt",190,4,20,"2016-08-11",0.46,1,324,41
"1612","12705874","Oceanview Master bedroom w/bathroom","22662429","Daniel",,"Parkside",37.7454213557585,-122.498062771325,"Private room",75,3,33,"2017-02-12",3.36,3,3,362
"1613","12710373","Large 2 Bedroom unit in Victorian house","40016123","Caroline",,"Western Addition",37.7704096608586,-122.4366375928,"Entire home/apt",300,2,0,"",0,3,3,362
"1614","12712281","Central Exec Corp Apart","69111881","Jillian",,"Financial District",37.7934083216629,-122.399819261204,"Entire home/apt",350,3,13,"2017-02-07",1.4,1,60,305
"1615","1271318","Historic Noe Valley Raff Cottage","2703731","Jamie & Annie",,"Castro/Upper Market",37.7570805534988,-122.434119146606,"Entire home/apt",189,2,175,"2017-02-16",4,1,331,34
"1616","12713937","Sublet room near mission","69124541","Mike",,"Castro/Upper Market",37.7641939126209,-122.431263031562,"Private room",65,7,1,"2016-06-04",0.11,1,0,365
"1617","12720208","靠近Japan Center Apartment (日本城)","69161680","Feather",,"Western Addition",37.780094943041,-122.433818701089,"Shared room",80,1,0,"",0,1,365,0
"1618","12725886","*Prime Location - Golden Gate Park*","16921530","Debbie",,"Inner Sunset",37.7636314190074,-122.464212909633,"Private room",105,2,31,"2017-01-29",3.18,1,105,260
"1619","12728027","Sleek & Cozy 2 BR In The Heart Of Pacific Heights","1671567","Angela",,"Pacific Heights",37.7914726237945,-122.433846973428,"Entire home/apt",323,1,24,"2017-02-18",2.63,1,338,27
"1620","1273037","Gorgeous Condo - Parking friendly","518861","Kelly",,"Pacific Heights",37.7883860434759,-122.445260486597,"Private room",188,2,58,"2017-02-05",1.3,2,273,92
"1621","1273125","Sunny House in Bernal with Stunning View","3181067","Lydia",,"Bernal Heights",37.7457724940944,-122.416868377762,"Entire home/apt",325,4,4,"2015-12-28",0.15,1,152,213
"1622","12736372","Spacious Neighborhood Apartment","15447692","Pete",,"Bernal Heights",37.7410782452788,-122.419288534688,"Private room",160,1,5,"2016-09-20",0.7,1,11,354
"1623","1273709","1BD Apt in Trendy NBRHD Cat Lover","6494531","Nicole",,"Western Addition",37.7699236554506,-122.430546519926,"Entire home/apt",120,4,8,"2016-04-22",0.18,1,159,206
"1624","12739738","Glam Nob Hill SF Flat - 3BR/1.5BA","69286495","Bill",,"Nob Hill",37.7928471617877,-122.410517562923,"Entire home/apt",365,3,36,"2017-02-21",3.79,1,240,125
"1625","12741695","Private studio w/kitchen, walk to beach and park","40902220","David",,"Outer Sunset",37.7606861442817,-122.502828856281,"Private room",109,1,59,"2017-02-22",8.98,2,246,119
"1626","12750864","Parc Telegraph Studio Condo","49785728","Larry",,"North Beach",37.8043675166464,-122.405890800387,"Entire home/apt",135,30,1,"2016-05-19",0.1,1,89,276
"1627","12754647","Private Room / Private Bath in Noe Valley","2625106","Dennis",,"Noe Valley",37.7551041011978,-122.439071319853,"Private room",100,6,7,"2017-02-05",1,1,254,111
"1628","12756507","test do not book","8662557","Jessica",,"South of Market",37.7764118797594,-122.413365246354,"Private room",9996,1,0,"",0,1,0,365
"1629","12756967","Huge Bright Apartment in Great Area","8381118","Zara",,"Western Addition",37.7855634181874,-122.434307833044,"Private room",150,1,0,"",0,1,0,365
"1630","1275748","Zen-Like Cottage Retreat","6943509","Lynda",,"Bernal Heights",37.7479547367632,-122.407378747733,"Entire home/apt",550,3,0,"",0,1,0,365
"1631","1276186","Home on Potrero Hill San Francisco","6920252","Mary",,"Potrero Hill",37.7572273824925,-122.401818581112,"Entire home/apt",395,3,5,"2017-01-21",0.91,2,342,23
"1632","12763538","Beautiful Room in Hayes Valley","3149426","Aaron",,"Western Addition",37.7733036287446,-122.431252994406,"Private room",80,14,1,"2016-05-28",0.11,1,0,365
"1633","1276744","New Clean Modern at Prime Location","3969198","Jun",,"South of Market",37.7802275925737,-122.40679720072,"Entire home/apt",358,3,131,"2017-02-08",2.96,1,341,24
"1634","1276953","Bright, Top Floor Flat on Quiet, Central Street","799436","David",,"Western Addition",37.7697380034775,-122.432326930282,"Entire home/apt",310,5,18,"2017-01-14",0.43,1,358,7
"1635","12776465","Bedroom and bath in Potrero","2800918","Michael",,"Potrero Hill",37.7555551102113,-122.400562905541,"Private room",90,1,0,"",0,1,0,365
"1636","12777409","Uber Comfy 2 Bd Loft with Free Garage Parking!","67970141","Lennalu",,"South of Market",37.7768203000726,-122.397266388439,"Entire home/apt",459,2,14,"2017-01-20",1.55,3,335,30
"1637","1277771","Home Away From Home","6954280","Christine",,"Inner Richmond",37.7852364684471,-122.476275983877,"Entire home/apt",180,2,253,"2017-02-22",5.88,1,143,222
"1638","12779748","BUNKHOUSE QUEEN B10","17042045","Bartlett'S BUNKHOUSE",,"Downtown/Civic Center",37.7855152438852,-122.409088022901,"Entire home/apt",110,1,38,"2017-02-14",3.84,63,43,322
"1639","12779976","in Haight Ashbury","61734889","Sanne",,"Haight Ashbury",37.7687361064343,-122.444364262658,"Entire home/apt",190,3,3,"2016-06-15",0.33,1,0,365
"1640","12780009","BUNKHOUSE QUEEN B08","17042045","Bartlett'S BUNKHOUSE",,"Downtown/Civic Center",37.7873621590765,-122.409225540496,"Entire home/apt",110,1,46,"2017-02-15",4.69,63,45,320
"1641","12784188","Child-friendly Noe Valley condo","2549497","Tamar",,"Noe Valley",37.7519472575785,-122.440366694902,"Entire home/apt",230,7,1,"2016-07-31",0.14,1,0,365
"1642","12784778","Modern Apartment. Perfect Location!","45605628","John",,"Marina",37.7981357410239,-122.427815435519,"Entire home/apt",173,1,5,"2016-07-01",0.58,1,0,365
"1643","1279292","Castro - Private Garden Apartment","6961330","Ron",,"Castro/Upper Market",37.762900816905,-122.435513849817,"Entire home/apt",250,3,134,"2017-02-26",3.74,1,329,36
"1644","12794288","Panoramic View Of Golden Gate Park","3751184","Scott And Helen",,"Inner Richmond",37.7748914611031,-122.468169132707,"Entire home/apt",100,7,5,"2017-02-20",0.61,1,38,327
"1645","12796052","Luxury Mission Condo","22537583","Anna",,"Mission",37.7545820428976,-122.407932147344,"Private room",120,1,0,"",0,2,0,365
"1646","12796488","Spacious & convenient condo in the heart of SF","2887324","Smit",,"South of Market",37.7882160192914,-122.389477682906,"Entire home/apt",195,3,1,"2016-05-31",0.11,1,0,365
"1647","12797906","Comfy and Cozy 2 Bdrm/2 Ba Apt Minutes to UCSF","498928","Fanny",,"Inner Sunset",37.7589032985065,-122.465977856279,"Entire home/apt",179,30,32,"2017-02-12",3.43,1,76,289
"1648","1280424","Charming Victorian-Mission Dolores","6967238","Andrew",,"Castro/Upper Market",37.7621901371536,-122.427750177147,"Entire home/apt",500,3,4,"2016-01-02",0.1,1,364,1
"1649","1280637","Fabulous Designer Cole Valley Flat","1501937","Thorina",,"Haight Ashbury",37.7651766816569,-122.44937230524,"Entire home/apt",350,2,5,"2015-05-15",0.11,1,365,0
"1650","12809730","Sunny, Private Bedroom in Polk St House","2535369","Alex",,"Russian Hill",37.7980227086624,-122.423301702423,"Private room",45,3,3,"2016-12-28",0.98,1,8,357
"1651","12811308","Modern SOMA Condo W/Parking & Patio","69850419","Lou",,"South of Market",37.7789259450155,-122.403908940676,"Entire home/apt",399,1,35,"2017-02-24",3.58,1,323,42
"1652","1281140","Remodeled 2 BD Gem w/ Private Deck!","6971480","Mike",,"Russian Hill",37.7980003046825,-122.420116494931,"Entire home/apt",370,2,7,"2015-10-22",0.17,1,365,0
"1653","12811593","Gorgeous 3 Bedroom NOPA Apartment","64800710","Katherine",,"Western Addition",37.7788782485648,-122.440154662182,"Entire home/apt",500,2,9,"2017-02-25",1.93,1,333,32
"1654","1281167","Cool Timeshare/Hotel (Union Sq.)","6346492","Dana",,"Downtown/Civic Center",37.7872938198986,-122.409436630895,"Entire home/apt",180,1,162,"2017-02-02",3.71,41,1,364
"1655","12812551","i don't know how to delete my listing","69865306","Fai",,"Western Addition",37.7819575257155,-122.433749465639,"Shared room",999,1,1,"2016-05-02",0.1,1,83,282
"1656","12814571","Large, beautiful 2 BR Haight Ashbury Edwardian","14080773","Ken",,"Haight Ashbury",37.7699437408779,-122.450377971747,"Entire home/apt",225,5,0,"",0,1,0,365
"1657","12814696","Sunny, spacious room in the Haight","28660491","Kate",,"Haight Ashbury",37.7682886296443,-122.449519811537,"Private room",60,1,0,"",0,1,0,365
"1658","12815012","modern architect built home bernal","3126302","Ivan",,"Bernal Heights",37.7467943717254,-122.404952352626,"Entire home/apt",500,3,14,"2017-01-02",1.78,1,57,308
